Unnamed: 0,addr,역명,지하철 거리,addr.1,학교명,학교 거리,addr.2,기관명,병원 거리,면적당금액
386,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
387,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
388,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
389,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
390,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
391,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
392,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
393,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
394,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
395,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
396,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
397,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
398,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
399,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
400,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
401,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
402,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
403,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
404,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
405,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
406,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
407,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
408,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
409,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
410,강남구 청담동 94-0,압구정로데오,336.24182874892523,강남구 청담동 94-0,청담고등학교,268.45049596396404,강남구 청담동 94-0,서울유로치과의원,40.1306631815673,2451.280794
411,강남구 청담동 106-0,압구정로데오,853.7368677013485,강남구 청담동 106-0,서울청담초등학교,374.4519466382562,강남구 청담동 106-0,청담닥터리치과의원,242.99120898818995,2745.621846
412,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
413,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
414,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
415,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
416,강남구 청담동 128-18,청담,788.2497795471563,강남구 청담동 128-18,서울청담초등학교,757.3462420897122,강남구 청담동 128-18,청담닥터리치과의원,271.153884975849,3683.693517
417,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
418,강남구 청담동 68-19,청담,357.8504569508696,강남구 청담동 68-19,서울봉은초등학교,536.4454803747461,강남구 청담동 68-19,그린소아청소년과의원,43.85922050874423,592.8853755
419,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
420,강남구 청담동 101-1,압구정로데오,492.73631259443584,강남구 청담동 101-1,서울청담초등학교,27.897305036256604,강남구 청담동 101-1,마름모한의원,93.65165358125952,1752.385525
421,강남구 청담동 11-34,청담,629.1178184727785,강남구 청담동 11-34,서울언북초등학교,223.05358846008247,강남구 청담동 11-34,청담병원,116.76931484727764,984.317651
422,강남구 청담동 129-7,청담,687.8928625503116,강남구 청담동 129-7,서울청담초등학교,747.6829033225142,강남구 청담동 129-7,청담닥터리치과의원,229.7492020995916,3433.528101
423,강남구 청담동 106-0,압구정로데오,853.7368677013485,강남구 청담동 106-0,서울청담초등학교,374.4519466382562,강남구 청담동 106-0,청담닥터리치과의원,242.99120898818995,2745.621846
424,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
425,강남구 청담동 121-8,압구정로데오,737.9459972165168,강남구 청담동 121-8,서울청담초등학교,336.45640376497903,강남구 청담동 121-8,티알트리니티라파엘로청담의원,132.00688733580836,2269.853694
426,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
427,강남구 청담동 128-4,청담,788.3484883639132,강남구 청담동 128-4,서울청담초등학교,679.0116560673798,강남구 청담동 128-4,청담닥터리치과의원,193.3752940739992,1391.941392
428,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
429,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
430,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
431,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
432,강남구 청담동 109-19,청담,865.5007904257805,강남구 청담동 109-19,서울청담초등학교,556.9323624877111,강남구 청담동 109-19,청담닥터리치과의원,142.68003238479167,1317.221859
433,강남구 청담동 28-20,청담,579.9370189544765,강남구 청담동 28-20,서울언북초등학교,177.04437698992223,강남구 청담동 28-20,청담병원,119.99566112286784,2577.746246
434,강남구 청담동 105-6,압구정로데오,827.7712678391139,강남구 청담동 105-6,서울청담초등학교,348.1909016489119,강남구 청담동 105-6,청담닥터리치과의원,255.3687193535694,1940.733
435,강남구 청담동 5-25,압구정로데오,636.2394150411724,강남구 청담동 5-25,영동고등학교,356.9362090495837,강남구 청담동 5-25,10년전당신의오늘의원,29.249578370652944,2506.265664
436,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
437,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
438,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
439,강남구 청담동 111-11,압구정로데오,814.1337185519291,강남구 청담동 111-11,서울청담초등학교,367.9355059736714,강남구 청담동 111-11,청담닥터리치과의원,156.6025225655696,1531.824434
440,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
441,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
442,강남구 청담동 1-2,압구정로데오,504.94186744652376,강남구 청담동 1-2,영동고등학교,322.36573748516014,강남구 청담동 1-2,더안청담의원,6.402273840417144,1521.460602
443,강남구 청담동 1-2,압구정로데오,504.94186744652376,강남구 청담동 1-2,영동고등학교,322.36573748516014,강남구 청담동 1-2,더안청담의원,6.402273840417144,1521.460602
444,강남구 청담동 101-16,압구정로데오,522.923503336782,강남구 청담동 101-16,서울청담초등학교,64.01693972595415,강남구 청담동 101-16,끌레어의원,90.896532825709,1622.457424
445,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
446,강남구 청담동 11-35,청담,642.8910180162828,강남구 청담동 11-35,서울언북초등학교,219.79409182202969,강남구 청담동 11-35,청담병원,110.64773368597923,1614.035088
447,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
448,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
449,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
450,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
451,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
452,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
453,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
454,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
455,강남구 청담동 122-4,청담,784.1297396622924,강남구 청담동 122-4,서울청담초등학교,410.0693362925842,강남구 청담동 122-4,안아픈세상의원,96.17437488121024,1669.449082
456,강남구 청담동 134-0,청담,651.7907644434504,강남구 청담동 134-0,서울봉은초등학교,658.8976290943314,강남구 청담동 134-0,청담유펜치과의원,207.4746587722459,2495.462795
457,강남구 청담동 43-0,강남구청,262.2211900861433,강남구 청담동 43-0,서울언북초등학교,208.2280005443372,강남구 청담동 43-0,이문원한의원,57.188572049017765,1771.703366
458,강남구 청담동 59-21,청담,369.6532051122044,강남구 청담동 59-21,서울언북초등학교,633.2035096857908,강남구 청담동 59-21,자라다의원,194.11109534214208,1196.665841
459,강남구 청담동 89-12,압구정로데오,264.85899872663487,강남구 청담동 89-12,청담고등학교,323.08957988146665,강남구 청담동 89-12,시즈의원,31.062962383574483,1665.124884
460,강남구 청담동 11-34,청담,629.1178184727785,강남구 청담동 11-34,서울언북초등학교,223.05358846008247,강남구 청담동 11-34,청담병원,116.76931484727764,984.317651
461,강남구 청담동 105-6,압구정로데오,827.7712678391139,강남구 청담동 105-6,서울청담초등학교,348.1909016489119,강남구 청담동 105-6,청담닥터리치과의원,255.3687193535694,1940.733
462,강남구 청담동 82-7,압구정로데오,251.24415155759468,강남구 청담동 82-7,청담고등학교,217.170204668057,강남구 청담동 82-7,서울유로치과의원,55.7107107217776,4538.879117
463,강남구 청담동 89-12,압구정로데오,264.85899872663487,강남구 청담동 89-12,청담고등학교,323.08957988146665,강남구 청담동 89-12,시즈의원,31.062962383574483,1665.124884
464,강남구 청담동 122-15,청담,807.6404516902983,강남구 청담동 122-15,서울청담초등학교,423.94360327677305,강남구 청담동 122-15,청담닥터리치과의원,108.35995677336916,1909.206619
465,강남구 청담동 122-15,청담,807.6404516902983,강남구 청담동 122-15,서울청담초등학교,423.94360327677305,강남구 청담동 122-15,청담닥터리치과의원,108.35995677336916,1909.206619
466,강남구 청담동 62-6,청담,533.3453852463244,강남구 청담동 62-6,서울언북초등학교,498.0183739009087,강남구 청담동 62-6,비아트의원,50.08798823040714,1177.711373
467,강남구 청담동 38-0,강남구청,212.58230853109905,강남구 청담동 38-0,서울언북초등학교,257.4676420758937,강남구 청담동 38-0,청담경희소순필한의원,76.32255953492336,2261.570827
468,강남구 청담동 117-6,압구정로데오,686.3505639598159,강남구 청담동 117-6,서울청담초등학교,316.2726525264716,강남구 청담동 117-6,티알트리니티라파엘로청담의원,68.0432749505614,2022.719843
469,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
470,강남구 청담동 111-12,압구정로데오,859.412989650094,강남구 청담동 111-12,서울청담초등학교,408.96875551693296,강남구 청담동 111-12,청담닥터리치과의원,123.70701612579776,2319.623321
471,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
472,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
473,강남구 청담동 134-16,청담,624.2255857992353,강남구 청담동 134-16,서울봉은초등학교,368.953458120533,강남구 청담동 134-16,선덕한의원,109.92204991960284,2884.38898
474,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
475,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
476,강남구 청담동 37-2,강남구청,259.29831115812624,강남구 청담동 37-2,서울언북초등학교,174.68248206929573,강남구 청담동 37-2,이문원한의원,58.94912489544898,1869.48444
477,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
478,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
479,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
480,강남구 청담동 134-0,청담,651.7907644434504,강남구 청담동 134-0,서울봉은초등학교,658.8976290943314,강남구 청담동 134-0,청담유펜치과의원,207.4746587722459,2495.462795
481,강남구 청담동 14-0,강남구청,584.6720721580951,강남구 청담동 14-0,서울언북초등학교,191.94730982439185,강남구 청담동 14-0,청담병원,89.15058935326776,2173.058014
482,강남구 청담동 117-22,압구정로데오,710.5943920662038,강남구 청담동 117-22,서울청담초등학교,284.1535427571158,강남구 청담동 117-22,티알트리니티라파엘로청담의원,153.78074466166683,1936.519932
483,강남구 청담동 101-1,압구정로데오,492.73631259443584,강남구 청담동 101-1,서울청담초등학교,27.897305036256604,강남구 청담동 101-1,마름모한의원,93.65165358125952,1752.385525
484,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
485,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
486,강남구 청담동 134-16,청담,624.2255857992353,강남구 청담동 134-16,서울봉은초등학교,368.953458120533,강남구 청담동 134-16,선덕한의원,109.92204991960284,2884.38898
487,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
488,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
489,강남구 청담동 65-0,청담,189.15194069274668,강남구 청담동 65-0,서울언북초등학교,561.5062719408722,강남구 청담동 65-0,신출한의원,96.43597479331598,2355.685665
490,강남구 청담동 129-0,청담,745.199092373603,강남구 청담동 129-0,서울청담초등학교,771.5279858495536,강남구 청담동 129-0,청담닥터리치과의원,269.32842853765425,5037.231713
491,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
492,강남구 청담동 59-2,청담,396.8316587003621,강남구 청담동 59-2,서울언북초등학교,645.4680627529614,강남구 청담동 59-2,자라다의원,201.61274654582584,1773.981603
493,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
494,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
495,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
496,강남구 청담동 118-17,압구정로데오,631.8535798144661,강남구 청담동 118-17,서울청담초등학교,337.35783666135734,강남구 청담동 118-17,미인피부과의원,7.800631294884817,2060.43956
497,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
498,강남구 청담동 104-0,압구정로데오,681.2595048697511,강남구 청담동 104-0,서울청담초등학교,196.7937213458657,강남구 청담동 104-0,청담에스민의원,227.50524075412164,2162.740019
499,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
500,강남구 청담동 64-1,청담,309.16474920253074,강남구 청담동 64-1,서울언북초등학교,492.37110158410326,강남구 청담동 64-1,레브린정신건강의학과의원,70.93943988104189,3034.440904
501,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
502,강남구 청담동 101-17,압구정로데오,530.7331255868642,강남구 청담동 101-17,서울청담초등학교,56.71465612748388,강남구 청담동 101-17,끌레어의원,111.68311981201278,3265.855165
503,강남구 청담동 141-6,압구정로데오,368.7823943298112,강남구 청담동 141-6,청담고등학교,98.72930808990463,강남구 청담동 141-6,김영재의원,59.72886412527832,1997.221257
504,강남구 청담동 115-6,압구정로데오,577.0342913910658,강남구 청담동 115-6,서울청담초등학교,107.94283273046506,강남구 청담동 115-6,청담에스민의원,113.75263322457177,3589.672788
505,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
506,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
507,강남구 청담동 67-1,청담,394.6187468713937,강남구 청담동 67-1,서울봉은초등학교,701.9800491831016,강남구 청담동 67-1,자라다의원,88.00995802365345,3635.422427
508,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
509,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
510,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
511,강남구 청담동 117-3,압구정로데오,690.1817821961173,강남구 청담동 117-3,서울청담초등학교,291.33956773228334,강남구 청담동 117-3,티알트리니티라파엘로청담의원,105.09846469525824,2598.885539
512,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
513,강남구 청담동 65-0,청담,189.15194069274668,강남구 청담동 65-0,서울언북초등학교,561.5062719408722,강남구 청담동 65-0,신출한의원,96.43597479331598,2355.685665
514,강남구 청담동 17-23,강남구청,635.4767339783509,강남구 청담동 17-23,영동고등학교,192.4451697910803,강남구 청담동 17-23,유어의원,124.06709974174775,1382.268827
515,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
516,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
517,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
518,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
519,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
520,강남구 청담동 55-12,청담,423.6503552017068,강남구 청담동 55-12,서울봉은초등학교,769.9712743807997,강남구 청담동 55-12,자라다의원,131.83503754215323,1443.368993
521,강남구 청담동 34-13,청담,532.6216745279264,강남구 청담동 34-13,서울언북초등학교,206.95465567911435,강남구 청담동 34-13,홍기상차일드앤틴치과의원,41.11013074909573,1705.772812
522,강남구 청담동 76-12,청담,256.1986149825138,강남구 청담동 76-12,서울언북초등학교,478.35385641700566,강남구 청담동 76-12,청담드림소아청소년과의원,29.724424550177915,1832.884097
523,강남구 청담동 5-25,압구정로데오,636.2394150411724,강남구 청담동 5-25,영동고등학교,356.9362090495837,강남구 청담동 5-25,10년전당신의오늘의원,29.249578370652944,2506.265664
524,강남구 청담동 130-6,청담,629.0099300477385,강남구 청담동 130-6,서울봉은초등학교,717.418609385289,강남구 청담동 130-6,제일정형외과병원,234.84874097178687,3106.26703
525,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
526,강남구 청담동 64-0,청담,347.3444026382026,강남구 청담동 64-0,서울언북초등학교,488.10000186028265,강남구 청담동 64-0,레브린정신건강의학과의원,60.188457600498175,3027.027027
527,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
528,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
529,강남구 청담동 90-13,압구정로데오,298.4776235340522,강남구 청담동 90-13,청담고등학교,323.9374364040799,강남구 청담동 90-13,치유의원,20.126019127310112,3148.558758
530,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
531,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
532,강남구 청담동 38-0,강남구청,212.58230853109905,강남구 청담동 38-0,서울언북초등학교,257.4676420758937,강남구 청담동 38-0,청담경희소순필한의원,76.32255953492336,2261.570827
533,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
534,강남구 청담동 102-2,압구정로데오,616.5809465481132,강남구 청담동 102-2,서울청담초등학교,132.37934559107902,강남구 청담동 102-2,청담에스민의원,196.2097059112568,1598.039738
535,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
536,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
537,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
538,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
